doc_id,date_year,batch_number,date_full,box_number,folder01,folder02,folder03,folder04
,2015,5669,4/10/2015,197550014,2015 ACA BATCHES,5669 - 04/10/2015,-,-
,2015,5668,4/10/2015,197550014,2015 ACA BATCHES,5668 - 04/10/2015,-,-
,2015,5667,4/9/2015,197550013,2015 ACA BATCHES,5667 - 04/09/2015,-,-
,2015,5666,4/9/2015,197550013,2015 ACA BATCHES,5666 - 04/09/2015,-,-
,2015,5665,4/9/2015,197550013,2015 ACA BATCHES,5665 - 04/09/2015,-,-
,2015,5664,4/9/2015,197550013,2015 ACA BATCHES,5664 - 04/09/2015,-,-
,2015,5663,4/9/2015,197550013,2015 ACA BATCHES,5663 - 04/09/2015,-,-
,2015,5662,4/8/2015,197550013,2015 ACA BATCHES,5662 - 04/08/2015,-,-
,2015,5660,4/8/2015,197550013,2015 ACA BATCHES,5660 - 04/08/2015,-,-
,2015,5658,4/7/2015,197550013,2015 ACA BATCHES,5658 - 04/07/2015,-,-
,2015,5657,4/7/2015,197550013,2015 ACA BATCHES,5657 - 04/07/2015,-,-
,2015,5656,4/7/2015,197550013,2015 ACA BATCHES,5656 - 04/07/2015,-,-
,2015,5655,4/7/2015,197550013,2015 ACA BATCHES,5655 - 04/07/2015,-,-
,2015,5654,4/7/2015,197550013,2015 ACA BATCHES,5654 - 04/07/2015,-,-
,2015,5653,4/7/2015,197550013,2015 ACA BATCHES,5653 - 04/07/2015,-,-
,2015,5652,4/7/2015,197550013,2015 ACA BATCHES,5652 - 04/07/2015,-,-
,2015,5651,4/7/2015,197550013,2015 ACA BATCHES,5651 - 04/07/2015,-,-
,2015,5650,4/6/2015,197550013,2015 ACA BATCHES,5650 - 04/06/2015,-,-
,2015,5649,4/6/2015,197550013,2015 ACA BATCHES,5649 - 04/06/2015,-,-
,2015,5648,4/6/2015,197550013,2015 ACA BATCHES,5648 - 04/06/2015,-,-
,2015,5647,4/6/2015,197550013,2015 ACA BATCHES,5647 - 04/06/2015,-,-
,2015,5646,4/6/2015,197550013,2015 ACA BATCHES,5646 - 04/06/2015,-,-
,2015,5645,4/6/2015,197550013,2015 ACA BATCHES,5645 - 04/06/2015,-,-
,2015,5644,4/6/2015,197550013,2015 ACA BATCHES,5644 - 04/06/2015,-,-
,2015,5643,4/6/2015,197550013,2015 ACA BATCHES,5643 - 04/06/2015,-,-
,2015,5642,4/3/2015,197550013,2015 ACA BATCHES,5642 - 04/03/2015,-,-
,2015,5641,4/3/2015,197550013,2015 ACA BATCHES,5641 - 04/03/2015,-,-
,2015,5640,4/3/2015,197550013,2015 ACA BATCHES,5640 - 04/03/2015,-,-
,2015,5639,4/3/2015,197550013,2015 ACA BATCHES,5639 - 04/03/2015,-,-
,2015,5638,4/3/2015,197550013,2015 ACA BATCHES,5638 - 04/03/2015,-,-
,2015,5637,4/3/2015,197550013,2015 ACA BATCHES,5637 - 04/03/2015,-,-
,2015,5636,4/3/2015,197550013,2015 ACA BATCHES,5636 - 04/03/2015,-,-
,2015,5635,4/2/2015,197550013,2015 ACA BATCHES,5635 - 04/02/2015,-,-
,2015,5634,4/2/2015,197550013,2015 ACA BATCHES,5634 - 04/02/2015,-,-
,2015,5633,4/2/2015,197550013,2015 ACA BATCHES,5633 - 04/02/2015,-,-
,2015,5632,4/2/2015,197550013,2015 ACA BATCHES,5632 - 04/02/2015,-,-
,2015,5631,4/2/2015,197550013,2015 ACA BATCHES,5631 - 04/02/2015,-,-
,2015,5630,4/2/2015,197550013,2015 ACA BATCHES,5630 - 04/02/2015,-,-
,2015,5629,4/2/2015,197550013,2015 ACA BATCHES,5629 - 04/02/2015,-,-
,2015,5628,4/2/2015,197550012,2015 ACA BATCHES,5628 - 04/02/2015,-,-
,2015,5627,4/2/2015,197550012,2015 ACA BATCHES,5627 - 04/02/2015,-,-
,2015,5626,4/2/2015,197550012,2015 ACA BATCHES,5626 - 04/02/2015,-,-
,2015,5625,4/1/2015,197550012,2015 ACA BATCHES,5625 - 04/01/2015,-,-
,2015,5624,4/1/2015,197550012,2015 ACA BATCHES,5624 - 04/01/2015,-,-
,2015,5623,4/1/2015,197550012,2015 ACA BATCHES,5623 - 04/01/2015,-,-
,2015,5622,4/1/2015,197550012,2015 ACA BATCHES,5622 - 04/01/2015,-,-
,2015,5621,3/31/2015,197550012,2015 ACA BATCHES,5621 - 03/31/2015,-,-
,2015,5620,3/31/2015,197550012,2015 ACA BATCHES,5620 - 03/31/2015,-,-
,2015,5619,3/31/2015,197550012,2015 ACA BATCHES,5619 - 03/31/2015,-,-
,2015,5618,3/31/2015,197550012,2015 ACA BATCHES,5618 - 03/31/2015,-,-
,2015,5603,3/26/2015,197550012,2015 ACA BATCHES,5603 - 03/26/2015,-,-
,2015,5602,3/26/2015,197550012,2015 ACA BATCHES,5602 - 03/26/2015,-,-
,2015,5601,3/26/2015,197550012,2015 ACA BATCHES,5601 - 03/26/2015,-,-
,2015,5600,3/26/2015,197550012,2015 ACA BATCHES,5600 - 03/26/2015,-,-
,2015,5599,3/26/2015,197550012,2015 ACA BATCHES,5599 - 03/26/2015,-,-
,2015,5598,3/26/2015,197550012,2015 ACA BATCHES,5598 - 03/26/2015,-,-
,2015,5594,3/26/2015,197550012,2015 ACA BATCHES,5594 - 03/26/2015,-,-
,2015,5595,3/26/2015,197550012,2015 ACA BATCHES,5595 - 03/26/2015,-,-
,2015,5596,3/26/2015,197550012,2015 ACA BATCHES,5596 - 03/26/2015,-,-
,2015,5597,3/26/2015,197550012,2015 ACA BATCHES,5597 - 03/26/2015,-,-
,2015,5593,3/25/2015,197550012,2015 ACA BATCHES,5593 - 03/25/2015,-,-
,2015,5617,3/31/2015,197550012,2015 ACA BATCHES,5617 - 03/31/2015,-,-
,2015,5616,3/31/2015,197550012,2015 ACA BATCHES,5616 - 03/31/2015,-,-
,2015,5615,3/31/2015,197550012,2015 ACA BATCHES,5615 - 03/31/2015,-,-
,2015,5614,3/31/2015,197550012,2015 ACA BATCHES,5614 - 03/31/2015,-,-
,2015,5613,3/31/2015,197550012,2015 ACA BATCHES,5613 - 03/31/2015,-,-
,2015,5612,3/31/2015,197550012,2015 ACA BATCHES,5612 - 03/31/2015,-,-
,2015,5611,3/30/2015,197550012,2015 ACA BATCHES,5611 - 03/30/2015,-,-
,2015,5609,3/27/2015,197550012,2015 ACA BATCHES,5609 - 03/27/2015,-,-
,2015,5608,3/27/2015,197550012,2015 ACA BATCHES,5608 - 03/27/2015,-,-
,2015,5607,3/27/2015,197550012,2015 ACA BATCHES,5607 - 03/27/2015,-,-
,2015,5606,3/27/2015,197550012,2015 ACA BATCHES,5606 - 03/27/2015,-,-
,2015,5605,3/27/2015,197550012,2015 ACA BATCHES,5605 - 03/27/2015,-,-
,2015,5604,3/27/2015,197550012,2015 ACA BATCHES,5604 - 03/27/2015,-,-
,2015,5592,3/25/2015,197550011,2015 ACA BATCHES,5592 - 03/25/2015,-,-
,2015,5591,3/24/2015,197550011,2015 ACA BATCHES,5591 - 03/24/2015,-,-
,2015,5590,3/24/2015,197550011,2015 ACA BATCHES,5590 - 03/24/2015,-,-
,2015,5589,3/24/2015,197550011,2015 ACA BATCHES,5589 - 03/24/2015,-,-
,2015,5588,3/24/2015,197550011,2015 ACA BATCHES,5588 - 03/24/2015,-,-
,2015,5586,3/23/2015,197550011,2015 ACA BATCHES,5586 - 03/23/2015,-,-
,2015,5585,3/23/2015,197550011,2015 ACA BATCHES,5585 - 03/23/2015,-,-
,2015,5584,3/23/2015,197550011,2015 ACA BATCHES,5584 - 03/23/2015,-,-
,2015,5583,3/23/2015,197550011,2015 ACA BATCHES,5583 - 03/23/2015,-,-
,2015,5582,3/23/2015,197550011,2015 ACA BATCHES,5582 - 03/23/2015,-,-
,2015,5581,3/20/2015,197550011,2015 ACA BATCHES,5581 - 03/20/2015,-,-
,2015,5580,3/20/2015,197550011,2015 ACA BATCHES,5580 - 03/20/2015,-,-
,2015,5579,3/19/2015,197550011,2015 ACA BATCHES,5579 - 03/19/2015,-,-
,2015,5578,3/19/2015,197550011,2015 ACA BATCHES,5578 - 03/19/2015,-,-
,2015,5577,3/19/2015,197550011,2015 ACA BATCHES,5577 - 03/19/2015,-,-
,2015,5576,3/19/2015,197550011,2015 ACA BATCHES,5576 - 03/19/2015,-,-
,2015,5575,3/19/2015,197550011,2015 ACA BATCHES,5575 - 03/19/2015,-,-
,2015,5574,3/19/2015,197550011,2015 ACA BATCHES,5574 - 03/19/2015,-,-
,2015,5573,3/19/2015,197550011,2015 ACA BATCHES,5573 - 03/19/2015,-,-
,2015,5572,3/19/2015,197550011,2015 ACA BATCHES,5572 - 03/19/2015,-,-
,2015,5571,3/19/2015,197550011,2015 ACA BATCHES,5571 - 03/19/2015,-,-
,2015,5570,3/19/2015,197550011,2015 ACA BATCHES,5570 - 03/19/2015,-,-
,2015,5569,3/19/2015,197550011,2015 ACA BATCHES,5569 - 03/19/2015,-,-
,2015,5568,3/19/2015,197550011,2015 ACA BATCHES,5568 - 03/19/2015,-,-
,2015,5567,3/19/2015,197550011,2015 ACA BATCHES,5567 - 03/19/2015,-,-
,2015,5566,3/19/2015,197550011,2015 ACA BATCHES,5566 - 03/19/2015,-,-
,2015,5565,3/19/2015,197550011,2015 ACA BATCHES,5565 - 03/19/2015,-,-
,2015,5564,3/18/2015,197550011,2015 ACA BATCHES,5564 - 03/18/2015,-,-
,2015,5563,3/18/2015,197550011,2015 ACA BATCHES,5563 - 03/18/2015,-,-
,2015,5562,3/18/2015,197550011,2015 ACA BATCHES,5562 - 03/18/2015,-,-
,2015,5561,3/18/2015,197550011,2015 ACA BATCHES,5561 - 03/18/2015,-,-
,2015,5560,3/18/2015,197550011,2015 ACA BATCHES,5560 - 03/18/2015,-,-
,2015,5559,3/16/2015,197550011,2015 ACA BATCHES,5559 - 03/16/2015,-,-
,2015,5558,3/16/2015,197550011,2015 ACA BATCHES,5558 - 03/16/2015,-,-
,2015,5557,3/16/2015,197550011,2015 ACA BATCHES,5557 - 03/16/2015,-,-
,2015,5556,3/16/2015,197550011,2015 ACA BATCHES,5556 - 03/16/2015,-,-
,2015,5555,3/16/2015,197550010,2015 ACA BATCHES,5555 - 03/16/2015,-,-
,2015,5554,3/16/2015,197550010,2015 ACA BATCHES,5554 - 03/16/2015,-,-
,2015,5553,3/16/2015,197550010,2015 ACA BATCHES,5553 - 03/16/2015,-,-
,2015,5552,3/16/2015,197550010,2015 ACA BATCHES,5552 - 03/16/2015,-,-
,2015,5551,3/16/2015,197550010,2015 ACA BATCHES,5551 - 03/16/2015,-,-
,2015,5550,3/16/2015,197550010,2015 ACA BATCHES,5550 - 03/16/2015,-,-
,2015,5549,3/16/2015,197550010,2015 ACA BATCHES,5549 - 03/16/2015,-,-
,2015,5548,3/16/2015,197550010,2015 ACA BATCHES,5548 - 03/16/2015,-,-
,2015,5547,3/16/2015,197550010,2015 ACA BATCHES,5547 - 03/16/2015,-,-
,2015,5546,3/16/2015,197550010,2015 ACA BATCHES,5546 - 03/16/2015,-,-
,2015,5545,3/13/2015,197550010,2015 ACA BATCHES,5545 - 03/13/2015,-,-
,2015,5544,3/13/2015,197550010,2015 ACA BATCHES,5544 - 03/13/2015,-,-
,2015,5543,3/12/2015,197550010,2015 ACA BATCHES,5543 - 03/12/2015,-,-
,2015,5542,3/12/2015,197550010,2015 ACA BATCHES,5542 - 03/12/2015,-,-
,2015,5541,3/12/2015,197550010,2015 ACA BATCHES,5541 - 03/12/2015,-,-
,2015,5540,3/12/2015,197550010,2015 ACA BATCHES,5540 - 03/12/2015,-,-
,2015,5539,3/12/2015,197550010,2015 ACA BATCHES,5539 - 03/12/2015,-,-
,2015,5538,3/12/2015,197550010,2015 ACA BATCHES,5538 - 03/12/2015,-,-
,2015,5537,3/12/2015,197550010,2015 ACA BATCHES,5537 - 03/12/2015,-,-
,2015,5536,3/12/2015,197550010,2015 ACA BATCHES,5536 - 03/12/2015,-,-
,2015,5535,3/12/2015,197550010,2015 ACA BATCHES,5535 - 03/12/2015,-,-
,2015,5534,3/12/2015,197550010,2015 ACA BATCHES,5534 - 03/12/2015,-,-
,2015,5533,3/12/2015,197550010,2015 ACA BATCHES,5533 - 03/12/2015,-,-
,2015,5532,3/11/2015,197550010,2015 ACA BATCHES,5532 - 03/11/2015,-,-
,2015,5531,3/11/2015,197550010,2015 ACA BATCHES,5531 - 03/11/2015,-,-
,2015,5530,3/11/2015,197550010,2015 ACA BATCHES,5530 - 03/11/2015,-,-
,2015,5529,3/11/2015,197550010,2015 ACA BATCHES,5529 - 03/11/2015,-,-
,2015,5528,3/11/2015,197550010,2015 ACA BATCHES,5528 - 03/11/2015,-,-
,2015,5527,3/11/2015,197550010,2015 ACA BATCHES,5527 - 03/11/2015,-,-
,2015,5526,3/11/2015,197550010,2015 ACA BATCHES,5526 - 03/11/2015,-,-
,2015,5525,3/11/2015,197550010,2015 ACA BATCHES,5525 - 03/11/2015,-,-
,2015,5524,3/11/2015,197550010,2015 ACA BATCHES,5524 - 03/11/2015,-,-
,2015,5523,3/11/2015,197550010,2015 ACA BATCHES,5523 - 03/11/2015,-,-
,2015,5522,3/11/2015,197550010,2015 ACA BATCHES,5522 - 03/11/2015,-,-
,2015,5521,3/11/2015,197550010,2015 ACA BATCHES,5521 - 03/11/2015,-,-
,2015,5520,3/11/2015,197550010,2015 ACA BATCHES,5520 - 03/11/2015,-,-
,2015,5519,3/11/2015,197550010,2015 ACA BATCHES,5519 - 03/11/2015,-,-
,2015,5518,3/11/2015,197550010,2015 ACA BATCHES,5518 - 03/11/2015,-,-
,2015,5517,3/11/2015,197550009,2015 ACA BATCHES,5517 - 03/11/2015,-,-
,2015,5516,3/11/2015,197550009,2015 ACA BATCHES,5516 - 03/11/2015,-,-
,2015,5515,3/11/2015,197550009,2015 ACA BATCHES,5515 - 03/11/2015,-,-
,2015,5514,3/11/2015,197550009,2015 ACA BATCHES,5514 - 03/11/2015,-,-
,2015,5512,3/9/2015,197550009,2015 ACA BATCHES,5512 - 03/09/2015,-,-
,2015,5511,3/9/2015,197550009,2015 ACA BATCHES,5511 - 03/09/2015,-,-
,2015,5510,3/9/2015,197550009,2015 ACA BATCHES,5510 - 03/09/2015,-,-
,2015,5509,3/9/2015,197550009,2015 ACA BATCHES,5509 - 03/09/2015,-,-
,2015,5508,3/9/2015,197550009,2015 ACA BATCHES,5508 - 03/09/2015,-,-
,2015,5507,3/9/2015,197550009,2015 ACA BATCHES,5507 - 03/09/2015,-,-
,2015,5506,3/9/2015,197550009,2015 ACA BATCHES,5506 - 03/09/2015,-,-
,2015,5505,3/9/2015,197550009,2015 ACA BATCHES,5505 - 03/09/2015,-,-
,2015,5504,3/9/2015,197550009,2015 ACA BATCHES,5504 - 03/09/2015,-,-
,2015,5503,3/9/2015,197550009,2015 ACA BATCHES,5503 - 03/09/2015,-,-
,2015,5502,3/9/2015,197550009,2015 ACA BATCHES,5502 - 03/09/2015,-,-
,2015,5501,3/9/2015,197550009,2015 ACA BATCHES,5501 - 03/09/2015,-,-
,2015,5500,3/9/2015,197550009,2015 ACA BATCHES,5500 - 03/09/2015,-,-
,2015,5499,3/9/2015,197550009,2015 ACA BATCHES,5499 - 03/09/2015,-,-
,2015,5498,3/9/2015,197550009,2015 ACA BATCHES,5498 - 03/09/2015,-,-
,2015,5497,3/9/2015,197550009,2015 ACA BATCHES,5497 - 03/09/2015,-,-
,2015,5496,3/9/2015,197550009,2015 ACA BATCHES,5496 - 03/09/2015,-,-
,2015,5495,3/9/2015,197550009,2015 ACA BATCHES,5495 - 03/09/2015,-,-
,2015,5494,3/9/2015,197550009,2015 ACA BATCHES,5494 - 03/09/2015,-,-
,2015,5493,3/9/2015,197550009,2015 ACA BATCHES,5493 - 03/09/2015,-,-
,2015,5492,3/9/2015,197550009,2015 ACA BATCHES,5492 - 03/09/2015,-,-
,2015,5491,3/9/2015,197550009,2015 ACA BATCHES,5491 - 03/09/2015,-,-
,2015,5490,3/9/2015,197550009,2015 ACA BATCHES,5490 - 03/09/2015,-,-
,2015,5489,3/9/2015,197550009,2015 ACA BATCHES,5489 - 03/09/2015,-,-
,2015,5488,3/9/2015,197550009,2015 ACA BATCHES,5488 - 03/09/2015,-,-
,2015,5487,3/9/2015,197550009,2015 ACA BATCHES,5487 - 03/09/2015,-,-
,2015,5486,3/9/2015,197550009,2015 ACA BATCHES,5486 - 03/09/2015,-,-
,2015,5485,3/9/2015,197550009,2015 ACA BATCHES,5485 - 03/09/2015,-,-
,2015,5484,3/9/2015,197550008,2015 ACA BATCHES,5484 - 03/09/2015,-,-
,2015,5483,3/9/2015,197550008,2015 ACA BATCHES,5483 - 03/09/2015,-,-
,2015,5482,3/9/2015,197550008,2015 ACA BATCHES,5482 - 03/09/2015,-,-
,2015,5481,3/9/2015,197550008,2015 ACA BATCHES,5481 - 03/09/2015,-,-
,2015,5480,3/9/2015,197550008,2015 ACA BATCHES,5480 - 03/09/2015,-,-
,2015,5479,3/9/2015,197550008,2015 ACA BATCHES,5479 - 03/09/2015,-,-
,2015,5478,3/9/2015,197550008,2015 ACA BATCHES,5478 - 03/09/2015,-,-
,2015,5477,3/9/2015,197550008,2015 ACA BATCHES,5477 - 03/09/2015,-,-
,2015,5476,3/9/2015,197550008,2015 ACA BATCHES,5476 - 03/09/2015,-,-
,2015,5475,3/9/2015,197550008,2015 ACA BATCHES,5475 - 03/09/2015,-,-
,2015,5474,3/9/2015,197550008,2015 ACA BATCHES,5474 - 03/09/2015,-,-
,2015,5473,3/9/2015,197550008,2015 ACA BATCHES,5473 - 03/09/2015,-,-
,2015,5472,3/9/2015,197550008,2015 ACA BATCHES,5472 - 03/09/2015,-,-
,2015,5471,3/9/2015,197550008,2015 ACA BATCHES,5471 - 03/09/2015,-,-
,2015,5470,3/6/2015,197550008,2015 ACA BATCHES,5470 - 03/06/2015,-,-
,2015,5469,3/6/2015,197550008,2015 ACA BATCHES,5469 - 03/06/2015,-,-
,2015,5468,3/6/2015,197550008,2015 ACA BATCHES,5468 - 03/06/2015,-,-
,2015,5467,3/6/2015,197550008,2015 ACA BATCHES,5467 - 03/06/2015,-,-
,2015,5466,3/6/2015,197550008,2015 ACA BATCHES,5466 - 03/06/2015,-,-
,2015,5465,3/6/2015,197550008,2015 ACA BATCHES,5465 - 03/06/2015,-,-
,2015,5464,3/6/2015,197550008,2015 ACA BATCHES,5464 - 03/06/2015,-,-
,2015,5463,3/6/2015,197550008,2015 ACA BATCHES,5463 - 03/06/2015,-,-
,2015,5462,3/6/2015,197550008,2015 ACA BATCHES,5462 - 03/06/2015,-,-
,2015,5461,3/6/2015,197550008,2015 ACA BATCHES,5461 - 03/06/2015,-,-
,2015,5460,3/6/2015,197550008,2015 ACA BATCHES,5460 - 03/06/2015,-,-
,2015,5459,3/6/2015,197550008,2015 ACA BATCHES,5459 - 03/06/2015,-,-
,2015,5458,3/6/2015,197550008,2015 ACA BATCHES,5458 - 03/06/2015,-,-
,2015,5457,3/6/2015,197550008,2015 ACA BATCHES,5457 - 03/06/2015,-,-
,2015,5455,3/6/2015,197550008,2015 ACA BATCHES,5455 - 03/06/2015,-,-
,2015,5454,3/6/2015,197550008,2015 ACA BATCHES,5454 - 03/06/2015,-,-
,2015,5453,3/6/2015,197550008,2015 ACA BATCHES,5453 - 03/06/2015,-,-
,2015,5456,3/6/2015,197550008,2015 ACA BATCHES,5456 - 03/06/2015,-,-
,2015,5452,3/5/2015,197550008,2015 ACA BATCHES,5452 - 03/05/2015,-,-
,2015,5451,3/5/2015,197550008,2015 ACA BATCHES,5451 - 03/05/2015,-,-
,2015,5450,3/5/2015,197550008,2015 ACA BATCHES,5450 - 03/05/2015,-,-
,2015,5449,3/5/2015,197550008,2015 ACA BATCHES,5449 - 03/05/2015,-,-
,2015,5448,3/4/2015,197550008,2015 ACA BATCHES,5448 - 03/04/2015,-,-
,2015,5447,3/4/2015,197550008,2015 ACA BATCHES,5447 - 03/04/2015,-,-
,2015,5446,3/3/2015,197550007,2015 ACA BATCHES,5446 - 03/03/2015,-,-
,2015,5445,3/3/2015,197550007,2015 ACA BATCHES,5445 - 03/03/2015,-,-
,2015,5444,3/2/2015,197550007,2015 ACA BATCHES,5444 - 03/02/2015,-,-
,2015,5443,3/2/2015,197550007,2015 ACA BATCHES,5443 - 03/02/2015,-,-
,2015,5442,3/2/2015,197550007,2015 ACA BATCHES,5442 - 03/02/2015,-,-
,2015,5441,3/2/2015,197550007,2015 ACA BATCHES,5441 - 03/02/2015,-,-
,2015,5440,3/2/2015,197550007,2015 ACA BATCHES,5440 - 03/02/2015,-,-
,2015,5439,3/2/2015,197550007,2015 ACA BATCHES,5439 - 03/02/2015,-,-
,2015,5438,3/2/2015,197550007,2015 ACA BATCHES,5438 - 03/02/2015,-,-
,2015,5437,3/2/2015,197550007,2015 ACA BATCHES,5437 - 03/02/2015,-,-
,2015,5436,3/2/2015,197550007,2015 ACA BATCHES,5436 - 03/02/2015,-,-
,2015,5435,3/2/2015,197550007,2015 ACA BATCHES,5435 - 03/02/2015,-,-
,2015,5434,3/2/2015,197550007,2015 ACA BATCHES,5434 - 03/02/2015,-,-
,2015,5433,3/2/2015,197550007,2015 ACA BATCHES,5433 - 03/02/2015,-,-
,2015,5432,2/27/2015,197550007,2015 ACA BATCHES,5432 - 02/27/2015,-,-
,2015,5431,2/27/2015,197550007,2015 ACA BATCHES,5431 - 02/27/2015,-,-
,2015,5430,2/27/2015,197550007,2015 ACA BATCHES,5430 - 02/27/2015,-,-
,2015,5429,2/27/2015,197550007,2015 ACA BATCHES,5429 - 02/27/2015,-,-
,2015,5428,2/27/2015,197550007,2015 ACA BATCHES,5428 - 02/27/2015,-,-
,2015,5427,2/27/2015,197550007,2015 ACA BATCHES,5427 - 02/27/2015,-,-
,2015,5426,2/27/2015,197550007,2015 ACA BATCHES,5426 - 02/27/2015,-,-
,2015,5425,2/27/2015,197550007,2015 ACA BATCHES,5425 - 02/27/2015,-,-
,2015,5424,2/27/2015,197550007,2015 ACA BATCHES,5424 - 02/27/2015,-,-
,2015,5423,2/27/2015,197550007,2015 ACA BATCHES,5423 - 02/27/2015,-,-
,2015,5422,2/27/2015,197550007,2015 ACA BATCHES,5422 - 02/27/2015,-,-
,2015,5421,2/27/2015,197550007,2015 ACA BATCHES,5421 - 02/27/2015,-,-
,2015,5420,2/27/2015,197550007,2015 ACA BATCHES,5420 - 02/27/2015,-,-
,2015,5419,2/27/2015,197550007,2015 ACA BATCHES,5419 - 02/27/2015,-,-
,2015,5418,2/27/2015,197550007,2015 ACA BATCHES,5418 - 02/27/2015,-,-
,2015,5417,2/27/2015,197550007,2015 ACA BATCHES,5417 - 02/27/2015,-,-
,2015,5416,2/27/2015,197550007,2015 ACA BATCHES,5416 - 02/27/2015,-,-
,2015,5415,2/27/2015,197550006,2015 ACA BATCHES,5415 - 02/27/2015,-,-
,2015,5414,2/27/2015,197550006,2015 ACA BATCHES,5414 - 02/27/2015,-,-
,2015,5413,2/27/2015,197550006,2015 ACA BATCHES,5413 - 02/27/2015,-,-
,2015,5412,2/27/2015,197550006,2015 ACA BATCHES,5412 - 02/27/2015,-,-
,2015,5411,2/27/2015,197550006,2015 ACA BATCHES,5411 - 02/27/2015,-,-
,2015,5410,2/26/2015,197550006,2015 ACA BATCHES,5410 - 02/26/2015,-,-
,2015,5409,2/26/2015,197550006,2015 ACA BATCHES,5409 - 02/26/2015,-,-
,2015,5408,2/26/2015,197550006,2015 ACA BATCHES,5408 - 02/26/2015,-,-
,2015,5407,2/26/2015,197550006,2015 ACA BATCHES,5407 - 02/26/2015,-,-
,2015,5406,2/25/2015,197550006,2015 ACA BATCHES,5406 - 02/25/2015,-,-
,2015,5405,2/25/2015,197550006,2015 ACA BATCHES,5405 - 02/25/2015,-,-
,2015,5404,2/25/2015,197550006,2015 ACA BATCHES,5404 - 02/25/2015,-,-
,2015,5403,2/25/2015,197550006,2015 ACA BATCHES,5403 - 02/25/2015,-,-
,2015,5402,2/25/2015,197550006,2015 ACA BATCHES,5402 - 02/25/2015,-,-
,2015,5401,2/25/2015,197550006,2015 ACA BATCHES,5401 - 02/25/2015,-,-
,2015,5400,2/24/2015,197550006,2015 ACA BATCHES,5400 - 02/24/2015,-,-
,2015,5399,2/24/2015,197550006,2015 ACA BATCHES,5399 - 02/24/2015,-,-
,2015,5398,2/24/2015,197550006,2015 ACA BATCHES,5398 - 02/24/2015,-,-
,2015,5397,2/24/2015,197550006,2015 ACA BATCHES,5397 - 02/24/2015,-,-
,2015,5396,2/24/2015,197550006,2015 ACA BATCHES,5396 - 02/24/2015,-,-
,2015,5395,2/24/2015,197550006,2015 ACA BATCHES,5395 - 02/24/2015,-,-
,2015,5394,2/24/2015,197550006,2015 ACA BATCHES,5394 - 02/24/2015,-,-
,2015,5393,2/24/2015,197550006,2015 ACA BATCHES,5393 - 02/24/2015,-,-
,2015,5392,2/24/2015,197550006,2015 ACA BATCHES,5392 - 02/24/2015,-,-
,2015,5391,2/24/2015,197550006,2015 ACA BATCHES,5391 - 02/24/2015,-,-
,2015,5390,2/24/2015,197550006,2015 ACA BATCHES,5390 - 02/24/2015,-,-
,2015,5389,2/24/2015,197550006,2015 ACA BATCHES,5389 - 02/24/2015,-,-
,2015,5388,2/24/2015,197550006,2015 ACA BATCHES,5388 - 02/24/2015,-,-
,2015,5387,2/24/2015,197550006,2015 ACA BATCHES,5387 - 02/24/2015,-,-
,2015,5386,2/24/2015,197550006,2015 ACA BATCHES,5386 - 02/24/2015,-,-
,2015,5385,2/24/2015,197550005,2015 ACA BATCHES,5385 - 02/24/2015,-,-
,2015,5384,2/24/2015,197550005,2015 ACA BATCHES,5384 - 02/24/2015,-,-
,2015,5383,2/23/2015,197550005,2015 ACA BATCHES,5383 - 02/23/2015,-,-
,2015,5382,2/23/2015,197550005,2015 ACA BATCHES,5382 - 02/23/2015,-,-
,2015,5381,2/23/2015,197550005,2015 ACA BATCHES,5381 - 02/23/2015,-,-
,2015,5380,2/23/2015,197550005,2015 ACA BATCHES,5380 - 02/23/2015,-,-
,2015,5379,2/23/2015,197550005,2015 ACA BATCHES,5379 - 02/23/2015,-,-
,2015,5378,2/23/2015,197550005,2015 ACA BATCHES,5378 - 02/23/2015,-,-
,2015,5377,2/23/2015,197550005,2015 ACA BATCHES,5377 - 02/23/2015,-,-
,2015,5376,2/23/2015,197550005,2015 ACA BATCHES,5376 - 02/23/2015,-,-
,2015,5375,2/23/2015,197550005,2015 ACA BATCHES,5375 - 02/23/2015,-,-
,2015,5374,2/23/2015,197550005,2015 ACA BATCHES,5374 - 02/23/2015,-,-
,2015,5373,2/23/2015,197550005,2015 ACA BATCHES,5373 - 02/23/2015,-,-
,2015,5372,2/23/2015,197550005,2015 ACA BATCHES,5372 - 02/23/2015,-,-
,2015,5371,2/23/2015,197550005,2015 ACA BATCHES,5371 - 02/23/2015,-,-
,2015,5369,2/23/2015,197550005,2015 ACA BATCHES,5369 - 02/23/2015,-,-
,2015,5368,2/23/2015,197550005,2015 ACA BATCHES,5368 - 02/23/2015,-,-
,2015,5367,2/23/2015,197550005,2015 ACA BATCHES,5367 - 02/23/2015,-,-
,2015,5366,2/23/2015,197550005,2015 ACA BATCHES,5366 - 02/23/2015,-,-
,2015,5365,2/23/2015,197550005,2015 ACA BATCHES,5365 - 02/23/2015,-,-
,2015,5364,2/23/2015,197550005,2015 ACA BATCHES,5364 - 02/23/2015,-,-
,2015,5363,2/23/2015,197550005,2015 ACA BATCHES,5363 - 02/23/2015,-,-
,2015,5362,2/23/2015,197550005,2015 ACA BATCHES,5362 - 02/23/2015,-,-
,2015,5361,2/23/2015,197550005,2015 ACA BATCHES,5361 - 02/23/2015,-,-
